TranscriptID,TranscriptID_3,UniprotID,Gene,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,tax_id,Org_name.new_name,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM,Column1,Length,EffectiveLength,Overdispersion,logFC,logCPM,PValue,FDR
PB.3929.1|939317|path0:1-2577(+)|transcript/6637|m.7272,PB.3929.1|939317|path0:1-2577(+)|transcript/6637,Q16851,ugp2,93.426,502,33,0,187,1692,7,508,0,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516,2193.71058211054,3.47744559261609,0.485946879229203,5.70936916025813,0.304037587675646,0.952483114379044
PB.3929.2|939317|path0:1139-2544(+)|transcript/20454|m.7273,PB.3929.2|939317|path0:1139-2544(+)|transcript/20454,Q16851,ugp2,97.826,184,4,0,1,552,325,508,2.65e-125,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3930.1|939317|path1:1-3194(+)|transcript/3486|m.7274,PB.3930.1|939317|path1:1-3194(+)|transcript/3486,Q16851,ugp2,92.913,508,36,0,1,1524,1,508,0,978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,2719.71058211054,4.55826810622327,0.232200084068289,4.91675226260959,0.64690148412741,1
PB.3930.2|939317|path1:494-3088(+)|transcript/6508|m.7275,PB.3930.2|939317|path1:494-3088(+)|transcript/6508,Q16851,ugp2,95.897,195,8,0,1,585,280,474,6.24e-129,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2555,2232.71058211054,2.79485953240165,2.58481742630447,-1.49979307570662,0.0953700111288448,0.693274919023557
PB.3931.1|939317|path2:1-2541(+)|transcript/7081|m.7276,PB.3931.1|939317|path2:1-2541(+)|transcript/7081,Q16851,ugp2,93.561,497,32,0,1,1491,12,508,0,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5199.3|c35005|path1:1104-3541(+)|transcript/7850|m.9610,PB.5199.3|c35005|path1:1104-3541(+)|transcript/7850,P22309,ugt1a1,81.69,142,26,0,1,426,347,488,7.77e-83,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5201.1|c35005|path17:1-3589(+)|transcript/1948|m.9615,PB.5201.1|c35005|path17:1-3589(+)|transcript/1948,P22309,ugt1a1,58.658,462,190,1,76,1458,27,488,0,575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3561,3238.71058211054,1.09087850250042,-0.78831524148022,7.56131781951813,0.163581829770939,0.835608362719915
PB.5202.1|c35005|path18:1-2621(+)|transcript/6504|m.9616,PB.5202.1|c35005|path18:1-2621(+)|transcript/6504,P22309,ugt1a1,63.362,464,170,0,163,1554,25,488,0,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2564,2241.71058211054,2.62044788566721,-2.00014778997851,5.42384859118222,0.000693277664449868,0.0378942375066137
PB.5202.2|c35005|path18:1129-2592(+)|transcript/19857|m.9617,PB.5202.2|c35005|path18:1129-2592(+)|transcript/19857,P22309,ugt1a1,81.69,142,26,0,1,426,347,488,7.77e-83,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5203.1|c35005|path9:1-2562(+)|transcript/6834|m.9618,PB.5203.1|c35005|path9:1-2562(+)|transcript/6834,Q64550,ugt1a1,67.965,462,147,1,79,1464,30,490,0,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2534,2211.71058211054,2.37899032019367,-0.760777633055291,2.59573417488251,0.240400844993789,0.919985917981272
PB.5199.1|c35005|path1:1-2539(+)|transcript/6027|m.9608,PB.5199.1|c35005|path1:1-2539(+)|transcript/6027,P19224,ugt1a6,70.064,471,141,0,112,1524,17,487,0,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2535,2212.71058211054,2.56585500860728,0.912865884308446,4.56839358011919,0.0884586514304545,0.676405755853216
PB.5199.2|c35005|path1:10-3543(+)|transcript/2002|m.9609,PB.5199.2|c35005|path1:10-3543(+)|transcript/2002,P19224,ugt1a6,70.064,471,141,0,103,1515,17,487,0,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5200.1|c35005|path13:1-2548(+)|transcript/6901|m.9611,PB.5200.1|c35005|path13:1-2548(+)|transcript/6901,P19224,ugt1a6,75.945,291,70,0,52,924,197,487,2.97e-159,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540,2217.71058211054,4.39226001520807,-0.187445225546294,3.21404377612345,0.771051490375844,1
PB.5200.2|c35005|path13:14-2538(+)|transcript/17737|m.9612,PB.5200.2|c35005|path13:14-2538(+)|transcript/17737,P19224,ugt1a6,82,200,36,0,10,609,288,487,3.5e-119,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,1373.71058211054,17.8533862176809,2.15446072369364,1.61123234014308,0.00106199368608897,0.0493902561212849
PB.5200.3|c35005|path13:32-3772(+)|transcript/1522|m.9613,PB.5200.3|c35005|path13:32-3772(+)|transcript/1522,P19224,ugt1a6,80.808,99,19,0,97,393,389,487,4.32e-57,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3700,3377.71058211054,1.62089590739908,0.422291963713085,4.93275386830044,0.549788484254193,1
PB.5200.4|c35005|path13:33-3522(+)|transcript/2066|m.9614,PB.5200.4|c35005|path13:33-3522(+)|transcript/2066,P19224,ugt1a6,67.835,485,152,2,43,1497,7,487,0,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3488,3165.71058211054,2.33905231316166,0.84193883211033,5.22853626491229,0.161063703796563,0.831814478457416
PB.5203.2|c35005|path9:1242-2562(+)|transcript/21149|m.9619,PB.5203.2|c35005|path9:1242-2562(+)|transcript/21149,Q9HAW7,ugt1a7,80.851,94,18,0,1,282,392,485,1.08e-50,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.8143.1|transcript/2088:1-3544(+)|transcript/2088|m.13928,PB.8143.1|transcript/2088:1-3544(+)|transcript/2088,Q7TMI3,uhrf2,70.94,819,220,6,136,2586,1,803,0,1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3513,3190.71058211054,1.06895262299074,0.192941619624304,4.81584845702415,0.66809536116807,1
PB.7358.1|transcript/14787:1-1866(+)|transcript/14787|m.13157,PB.7358.1|transcript/14787:1-1866(+)|transcript/14787,Q3U3Q1,ulk3,76.059,472,113,0,1,1416,1,472,0,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838,1515.71058211054,1,0.35326705163668,1.91932752559873,0.584113355805468,1
PB.5417.1|cca2f5|path1:1-2147(+)|transcript/11016|m.10031,PB.5417.1|cca2f5|path1:1-2147(+)|transcript/11016,C9J7I0,umad1,55.072,138,60,2,1,411,1,137,3.06e-37,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2116,1793.71058211054,1,-0.492789253770822,6.97678174396215,0.369378652983165,0.986534917836596
PB.5418.1|cca2f5|path3:87-2134(+)|transcript/12404|m.10032,PB.5418.1|cca2f5|path3:87-2134(+)|transcript/12404,C9J7I0,umad1,55.072,138,60,2,1,411,1,137,3.06e-37,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5418.2|cca2f5|path3:89-2597(+)|transcript/7265|m.10033,PB.5418.2|cca2f5|path3:89-2597(+)|transcript/7265,C9J7I0,umad1,55.072,138,60,2,1,411,1,137,3.06e-37,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.3857.1|90a4d1|path0:1-2498(+)|transcript/7289|m.7073,PB.3857.1|90a4d1|path0:1-2498(+)|transcript/7289,P11172,umps,74.633,477,120,1,268,1695,4,480,0,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2465,2142.71058211054,1,-0.0546848839633449,4.02888565581365,0.908307098667245,1
PB.6343.1|f1bab3|path0:1-3255(+)|transcript/2821|m.11823,PB.6343.1|f1bab3|path0:1-3255(+)|transcript/2821,Q9H3U1,unc45a,68.051,939,294,3,7,2823,11,943,0,1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3222,2899.71058211054,1.00690147249685,0.935284134330531,2.90551842088944,0.0898444432891669,0.680805808491579
PB.8091.1|transcript/20502:1-1393(+)|transcript/20502|m.13882,PB.8091.1|transcript/20502:1-1393(+)|transcript/20502,Q3ZBG6,unc50,87.645,259,32,0,1,777,1,259,3.95e-160,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,1038.71058211054,1.0276416336291,0.259263649581036,2.98821092082175,0.652576463878041,1
PB.6374.1|f2de36|path0:1-3849(+)|transcript/1388|m.11884,PB.6374.1|f2de36|path0:1-3849(+)|transcript/1388,C5IAW9,unc5b-b,83.442,918,147,1,88,2841,30,942,0,1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3820,3497.71058211054,2.00926430268326,-1.75836679647466,0.560992147603179,0.015832136323623,0.300504359272171
PB.6374.2|f2de36|path0:1537-3849(+)|transcript/8868|m.11885,PB.6374.2|f2de36|path0:1537-3849(+)|transcript/8868,C5IAW9,unc5b-b,82.312,571,96,1,34,1746,377,942,0,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2318,1995.71058211054,1.89751192675892,-0.124812050570408,1.29841842034002,0.896940000585484,1
PB.9850.1|transcript/9537:1-2322(+)|transcript/9537|m.15612,PB.9850.1|transcript/9537:1-2322(+)|transcript/9537,Q9H1C4,unc93b1,66.667,156,51,1,1,465,166,321,8.47e-68,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2292,1969.71058211054,1,0.0741539911096807,3.88402291026545,0.92353577942575,1
PB.6038.1|e6201c|path0:1-2459(+)|transcript/7593|m.11270,PB.6038.1|e6201c|path0:1-2459(+)|transcript/7593,P97931,ung,61.364,176,53,3,1,495,1,172,8.22e-62,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428,2105.71058211054,2.18424688584419,1.43286590805668,-0.828915105992534,0.24584173370377,0.92327353133193
PB.6039.1|e6201c|path1:1-2335(+)|transcript/8585|m.11271,PB.6039.1|e6201c|path1:1-2335(+)|transcript/8585,P13051,ung,79.008,262,52,1,88,873,55,313,1.02e-150,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2286,1963.71058211054,1.72942969323113,1.46954453975913,-0.576904237200354,0.222053839252854,0.908308246585699
PB.5076.1|bdc976|path1:1-1628(+)|transcript/19848|m.9401,PB.5076.1|bdc976|path1:1-1628(+)|transcript/19848,Q5RBM6,upb1,78.125,384,83,1,1,1149,1,384,0,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400,1077.71058211054,2.57009488984984,-0.265066626933272,3.61539705705403,0.629889600704847,1
PB.5076.2|bdc976|path1:2-2054(+)|transcript/15288|m.9402,PB.5076.2|bdc976|path1:2-2054(+)|transcript/15288,Q5RBM6,upb1,78.385,384,82,1,1,1149,1,384,0,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5076.3|bdc976|path1:2-1897(+)|transcript/16469|m.9403,PB.5076.3|bdc976|path1:2-1897(+)|transcript/16469,Q5RBM6,upb1,78.385,384,82,1,1,1149,1,384,0,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5076.4|bdc976|path1:195-1969(+)|transcript/18167|m.9404,PB.5076.4|bdc976|path1:195-1969(+)|transcript/18167,Q5RBM6,upb1,85.145,276,41,0,1,828,109,384,0,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5076.5|bdc976|path1:206-2133(+)|transcript/17557|m.9405,PB.5076.5|bdc976|path1:206-2133(+)|transcript/17557,Q5RBM6,upb1,83.439,157,26,0,7,477,64,220,6.02e-100,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1535,1212.71058211054,2.91027024223667,0.983134985997693,-1.69996938753196,0.568438354413837,1
PB.5076.6|bdc976|path1:581-1893(+)|transcript/20980|m.9406,PB.5076.6|bdc976|path1:581-1893(+)|transcript/20980,Q5RBM6,upb1,85.091,275,41,0,1,825,110,384,0,514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.1|bdc976|path4:1-2264(+)|transcript/12530|m.9407,PB.5077.1|bdc976|path4:1-2264(+)|transcript/12530,Q5RBM6,upb1,85.145,276,41,0,1,828,109,384,0,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.2|bdc976|path4:1-2095(+)|transcript/14057|m.9408,PB.5077.2|bdc976|path4:1-2095(+)|transcript/14057,Q5RBM6,upb1,85.145,276,41,0,1,828,109,384,0,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.3|bdc976|path4:1-1932(+)|transcript/16373|m.9409,PB.5077.3|bdc976|path4:1-1932(+)|transcript/16373,Q5RBM6,upb1,85.145,276,41,0,1,828,109,384,0,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.4|bdc976|path4:13-2097(+)|transcript/16979|m.9410,PB.5077.4|bdc976|path4:13-2097(+)|transcript/16979,Q5RBM6,upb1,80.857,350,67,0,82,1131,35,384,0,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697,1374.71058211054,1.20689570282416,0.59078532250541,6.90880041696912,0.327064714364166,0.962076151695311
PB.5077.5|bdc976|path4:13-1753(+)|transcript/18621|m.9411,PB.5077.5|bdc976|path4:13-1753(+)|transcript/18621,Q5RBM6,upb1,85.145,276,41,0,1,828,109,384,0,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.6|bdc976|path4:310-2201(+)|transcript/18371|m.9412,PB.5077.6|bdc976|path4:310-2201(+)|transcript/18371,Q5RBM6,upb1,82.53,332,58,0,1,996,53,384,0,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.5077.7|bdc976|path4:342-1754(+)|transcript/19979|m.9413,PB.5077.7|bdc976|path4:342-1754(+)|transcript/19979,Q9UBR1,upb1,82.727,220,38,0,1,660,109,328,1.86e-138,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417,1094.71058211054,1.51907681071013,-0.433596221929118,3.54440420360571,0.513449846071085,1
PB.7163.1|transcript/132:1-5821(+)|transcript/132|m.12917,PB.7163.1|transcript/132:1-5821(+)|transcript/132,Q92900,upf1,97.214,359,9,1,1,1077,757,1114,0,664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5790,5467.71058211054,1,0.0907080866150135,5.79151992940661,0.854140589700674,1
PB.8539.1|transcript/23642:1-782(+)|transcript/23642|m.14289,PB.8539.1|transcript/23642:1-782(+)|transcript/23642,Q9BZI7,upf3b,79.29,169,35,0,148,654,38,206,1.63e-73,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752,429.883853761996,1.09841082322425,-0.23229644933794,1.44833863905768,0.720722013643885,1
PB.5111.1|bf6409|path0:1-1844(+)|transcript/15213|m.9460,PB.5111.1|bf6409|path0:1-1844(+)|transcript/15213,P52624,upp1,71.821,291,82,0,70,942,20,310,2.17e-154,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1814,1491.71058211054,1.11951408653419,-0.149657579979739,2.73831539841771,0.805643832382445,1
PB.5112.1|bf6409|path1:1-2588(+)|transcript/6572|m.9461,PB.5112.1|bf6409|path1:1-2588(+)|transcript/6572,P52624,upp1,71.821,291,82,0,70,942,20,310,2.17e-154,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.6668.1|fe0312|path2:1-3500(+)|transcript/2314|m.12365,PB.6668.1|fe0312|path2:1-3500(+)|transcript/2314,Q8CGR7,upp2,79.618,314,64,0,1,942,1,314,0,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3321,2998.71058211054,1.24838532799998,-1.71386733422419,8.37762584636833,0.0183417248393427,0.324600660906487
PB.6668.2|fe0312|path2:35-2054(+)|transcript/12651|m.12366,PB.6668.2|fe0312|path2:35-2054(+)|transcript/12651,Q8CGR7,upp2,79.618,314,64,0,1,942,1,314,0,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.6669.1|fe0312|path5:1-1876(+)|transcript/14375|m.12367,PB.6669.1|fe0312|path5:1-1876(+)|transcript/14375,Q8CGR7,upp2,79.618,314,64,0,1,942,1,314,0,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.6669.2|fe0312|path5:450-3222(+)|transcript/5265|m.12368,PB.6669.2|fe0312|path5:450-3222(+)|transcript/5265,Q8CGR7,upp2,79.31,203,42,0,1,609,112,314,9e-106,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2744,2421.71058211054,2.78088877739568,0.0196260398706847,4.35092797496139,0.990318747590156,1
PB.7002.1|transcript/11960:1-2029(+)|transcript/11960|m.12773,PB.7002.1|transcript/11960:1-2029(+)|transcript/11960,Q9CWU6,uqcc1,67.219,302,92,2,1,906,1,295,2.17e-151,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1672.71058211054,1.04554908350058,-0.205065309209635,5.73517926865957,0.668425947601261,1
PB.8483.1|transcript/23278:1-891(+)|transcript/23278|m.14238,PB.8483.1|transcript/23278:1-891(+)|transcript/23278,Q9BRT2,uqcc2,67.2,125,41,0,1,375,1,125,1.38e-64,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864,541.77489922741,1,0.562938491007263,4.73278836996369,0.299910740775077,0.952483114379044
PB.29.1|016dbf|path2:1-585(+)|transcript/24640|m.32,PB.29.1|016dbf|path2:1-585(+)|transcript/24640,Q5RC24,uqcrb,77.778,99,22,0,1,297,1,99,4.5e-52,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,263.980571886128,1.11955366355425,-0.823198945317546,8.59922456704036,0.179143628845596,0.852126238420666
PB.29.2|016dbf|path2:77-1065(+)|transcript/22847|m.33,PB.29.2|016dbf|path2:77-1065(+)|transcript/22847,Q5RC24,uqcrb,77.778,99,22,0,1,297,1,99,4.5e-52,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.30.1|016dbf|path3:1-963(+)|transcript/22989|m.34,PB.30.1|016dbf|path3:1-963(+)|transcript/22989,Q5RC24,uqcrb,77.778,99,22,0,1,297,1,99,4.5e-52,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.1887.1|47706c|path0:1-1875(+)|transcript/14808|m.3437,PB.1887.1|47706c|path0:1-1875(+)|transcript/14808,P31800,uqcrc1,67.635,482,154,2,1,1446,1,480,0,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,1327.71058211054,1,0.70551074142671,7.61297725884691,0.210416135194497,0.89115819363988
PB.1887.2|47706c|path0:13-1699(+)|transcript/16625|m.3438,PB.1887.2|47706c|path0:13-1699(+)|transcript/16625,P31800,uqcrc1,66.739,463,152,2,1,1389,1,461,0,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.1888.1|47706c|path1:1-1818(+)|transcript/15345|m.3439,PB.1888.1|47706c|path1:1-1818(+)|transcript/15345,P31800,uqcrc1,66.739,463,152,2,1,1389,1,461,0,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4733.1|b15840|path0:1-1720(+)|transcript/16323|m.8745,PB.4733.1|b15840|path0:1-1720(+)|transcript/16323,P23004,uqcrc2,69.978,453,133,2,82,1437,3,453,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1578,1255.71058211054,1.1284760892272,-0.101701359847547,8.59728616198039,0.858990959523019,1
PB.4734.1|b15840|path1:4-2062(+)|transcript/12220|m.8746,PB.4734.1|b15840|path1:4-2062(+)|transcript/12220,P23004,uqcrc2,69.978,453,133,2,82,1437,3,453,0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.4734.2|b15840|path1:8-2171(+)|transcript/10915|m.8747,PB.4734.2|b15840|path1:8-2171(+)|transcript/10915,P23004,uqcrc2,69.484,426,127,2,76,1350,3,426,0,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,1701.71058211054,3.18994361001762,-0.35858295025684,3.00680445508676,0.499468882047866,1
PB.1814.1|4486fa|path0:39-715(+)|transcript/24072|m.3333,PB.1814.1|4486fa|path0:39-715(+)|transcript/24072,P07919,uqcrh,80.22,91,17,1,43,312,1,91,3.07e-40,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,226.077090785937,1,-0.377389125822058,7.76828634861987,0.527668592848943,1
PB.7529.1|transcript/16152:1-1764(+)|transcript/16152|m.13301,PB.7529.1|transcript/16152:1-1764(+)|transcript/16152,Q3B7M7,uri1,59.64,389,118,8,1,1089,148,523,7.28e-107,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717,1394.71058211054,1,0.104486081920614,5.34467056069021,0.822775690548862,1
PB.5270.1|c6d8e2|path0:1-1544(+)|transcript/19173|m.9718,PB.5270.1|c6d8e2|path0:1-1544(+)|transcript/19173,Q9BTM9,urm1,89.109,101,11,0,28,330,1,101,1.23e-62,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367,1044.71058211054,1,-0.13870375451526,5.48821675387858,0.760446371447127,1
PB.5270.2|c6d8e2|path0:17-1415(+)|transcript/20494|m.9719,PB.5270.2|c6d8e2|path0:17-1415(+)|transcript/20494,Q9BTM9,urm1,89.109,101,11,0,22,324,1,101,8.49e-63,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PB.6723.1|ffc6cb|path0:1-1462(+)|transcript/20159|m.12519,PB.6723.1|ffc6cb|path0:1-1462(+)|transcript/20159,Q8HY31,urod,75.278,360,89,0,43,1122,8,367,0,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349,1026.71058211054,1.11220387281782,-0.558458146974175,6.0834262741844,0.271957645087008,0.94354575367686
PB.2077.1|4d1710|path0:1-1552(+)|transcript/19106|m.3724,PB.2077.1|4d1710|path0:1-1552(+)|transcript/19106,P10746,uros,67.433,261,84,1,1,783,1,260,1.24e-127,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521,1198.71058211054,1.1424106627503,-0.0580740134885189,4.04150218450178,0.911893370390497,1
PB.2077.2|4d1710|path0:19-1109(+)|transcript/22359|m.3725,PB.2077.2|4d1710|path0:19-1109(+)|transcript/22359,P10746,uros,66.667,117,39,0,1,351,1,117,2.64e-49,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,763.710582110544,7.76098334738682,0.0163547810086745,-2.34925445253591,1,1
PB.2147.1|502fb6|path0:1-2004(+)|transcript/13890|m.3937,PB.2147.1|502fb6|path0:1-2004(+)|transcript/13890,Q9BQ65,usb1,71.689,219,62,0,235,891,47,265,2.27e-108,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1907,1584.71058211054,1,-0.658564885331249,3.38757548701705,0.197467549379015,0.878001387429216
